Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount
MYV-956855,10/21/2024,In-Store,AG018641,Newton,IV1,Scotland,,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food - Beverages,Tea & Coffee Mixes,3.29,0.987,5,0.09
YLZ-753466,3/10/2024,Online,VQ077263,Upton,DN21,England,North East,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,18,0.23
TGO-951823,5/27/2024,In-Store,JA054648,Whitwell,DL10,England,East Midlands,01JZ3N50HGHYSE5QERK3VQSTD3,Electric Heat Pad,Health,Pain Relief,24.99,7.497,1,0.18
LVY-421886,8/13/2024,Online,MB099438,Kinloch,PH43,Scotland,,01JZ3N50S6DYJAAMWKMFHCD5G6,Dried Mango Slices,Food - Snacks,Dried Fruits,3.49,1.047,1,0.07
XTB-177021,7/5/2024,In-Store,HU066299,London,EC3M,England,Yorkshire and the Humber,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Audio,Wireless Audio Accessories,59.99,17.997,11,0.08
XMS-444293,9/14/2024,Online,ON014862,Craigavon,BT66,Northern Ireland,,01JZ3N52V9P3X4AK5BDTK63N1C,Honey Glazed Carrots,Food - Produce,Prepared Vegetables,3.49,1.047,19,0.23
ITN-259535,9/4/2024,In-Store,NH032711,Newton,IV1,Scotland,,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Fitness,Strength Training Equipment,29.99,8.997,19,0.27
MFU-541584,3/24/2024,Online,GT004985,Manchester,M14,England,Yorkshire and the Humber,01JZ3N51H7JTMPXEQ4MPHWQF6C,Vegetable Spiralizer,Kitchen,Food Preparation Tools,19.99,5.997,2,0.17
LUS-907074,12/28/2024,In-Store,XB095293,Pentre,SY4,Wales,,01JZ3N567GDDSRQ50H4EB8444Z,Sweet Potato Mash,Food - Frozen Foods,Frozen Vegetables,3.99,1.197,9,0.22
DMB-280657,4/14/2024,Online,WZ006306,Sutton,RH5,England,East of England,01JZ3N55NWDR1PYN87QKB5G8GC,Smoked Paprika Chicken Thighs,Food - Meat,Prepared Poultry,6.99,2.097,11,0.28
SRK-984107,4/20/2024,In-Store,VY088461,Belfast,BT2,Northern Ireland,,01JZ3N54S5AN8WVRV9BQEJG3GP,Lemon Lime Sparkling Water,Food - Beverages,Sparkling Beverages,1.99,0.597,17,0.18
GJY-448215,5/24/2024,Online,AK047185,Horton,BS37,England,North East,01JZ3N517FHAQZQGABMM53QAY3,Raspberry Lemonade Mix,Food - Beverages,Drink Mixes,3.99,1.197,12,0.25
QER-301502,12/14/2024,In-Store,RP069641,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Garden,Planters,49.99,14.997,5,0.31
OKS-616758,2/4/2024,Online,LY032208,Normanton,LE15,England,West Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,10,0.4
EOV-498046,1/28/2024,In-Store,FZ057864,Ford,GL54,England,East of England,01JZ3N50XWMBB5TMRN3G0DDW7E,Peanut Butter Cookies,Food - Bakery,Cookies,3.49,1.047,15,0.28
GVK-757036,2/19/2024,Online,TK000744,London,EC1V,England,London,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Food - Marinades,Marinades,3.79,1.137,9,0.38
WWC-630739,9/28/2024,In-Store,UM003359,Wirral,CH48,England,East Midlands,01JZ3N51FNZKSA0PQP5CH8H6NM,Chunky Knit Sweater,Clothing - Tops,Sweaters,59.99,17.997,4,0.09
QOF-023801,1/22/2024,Online,BK006338,Linton,BD23,England,West Midlands,01JZ3N53GPW13AS433J07PHRXR,Pet Hair Vacuum Attachment,Pets,Grooming Supplies,14.99,4.497,14,0.31
OMI-219475,5/3/2024,In-Store,SL056460,Stapleford,LN6,England,West Midlands,01JZ3N56DWWWHE846PS57EFS76,Fruit Medley Juice,Food - Beverages,Juice,3.49,1.047,9,0.06
OGD-569829,4/29/2024,Online,LW071445,Pentre,SY4,Wales,,01JZ3N55VSJMMDRYMXXA19JG7M,Smartphone Projector,,Portable Projectors,29.99,8.997,3,0.4
JAH-721965,3/14/2024,In-Store,XT003630,Craigavon,BT66,Northern Ireland,,01JZ3N51E8MR51C41QCMABZRME,Mini Meatballs,Food - Frozen Meals,Frozen Appetizers,5.99,1.797,3,0.24
IOK-451161,11/8/2024,Online,OA076119,Craigavon,BT66,Northern Ireland,,01JZ3N55D31C3SWE7XTJVEGTDV,Phone Screen Protector,Accessories,Mobile Accessories,12.99,3.897,2,0.24
JLQ-890945,5/11/2024,In-Store,IC023332,Stapleford,LN6,England,South West,01JZ3N56V99GJ5CZN9NW0R699X,Folding Backpack Chair,Outdoor,Camping Equipment,49.99,14.997,17,0.31
OEY-629318,3/17/2024,Online,TV097382,Edinburgh,EH9,Scotland,,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,12,0.02
RGT-191247,10/9/2024,In-Store,XT059837,Ashley,SN13,England,London,01JZ3N51QKJHJC1WH9BZE9C27K,Cranberry Orange Oatmeal,Food - Breakfast,Instant Breakfast,2.49,0.747,8,0.01
WOB-040251,6/25/2024,Online,YJ078139,Marston,ST20,England,Yorkshire and the Humber,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food - Prepared Foods,Ready-to-Eat Meals,5.99,1.797,9,0.11
FVJ-324036,5/3/2024,In-Store,RJ028775,Birmingham,B40,England,North West,01JZ3N56W0X28ZAEZR3E1VVJD3,Feta Cheese,Food - Dairy,Cheese,4.99,1.497,7,0.26
FGL-253760,8/4/2024,Online,YU047262,Brampton,NR34,England,East Midlands,01JZ3N5526DZNW71Y3Q7DYRDAJ,Spicy Vegetable Sushi Rolls,Food - Prepared Foods,Vegetarian Meals,8.49,2.547,9,0.31
TVS-060453,6/14/2024,In-Store,LH034480,Milton,NG22,England,North West,01JZ3N529DT4GY4VV223EADGJZ,Electric Fondue Pot,Kitchen,Small Appliances,39.99,11.997,14,
IRL-970024,7/24/2024,Online,IN017659,Thorpe,BD23,England,East of England,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,1,0.13
CDT-919568,5/21/2024,In-Store,LJ099998,Bristol,BS41,England,Yorkshire and the Humber,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Food - Produce,Fresh Vegetables,2.99,0.897,20,0.29
QNQ-852444,10/1/2024,Online,UF034417,Swindon,SN1,England,North East,01JZ3N50NQCRTY15T5KFHYD594,Berries Medley,Food - Produce,Fresh Fruits,6.99,2.097,20,0.08
BYV-197637,12/27/2024,In-Store,XQ042731,Newton,NG34,England,London,01JZ3N51HFVMYC4EW6K01Y2JKB,Classic Black Dress,Clothing - Dresses,Evening Wear,79.99,23.997,16,0.29
DPS-751482,11/18/2024,Online,EO027251,Dean,OX7,England,East Midlands,01JZ3N52FJDN3K45BYM4W7B0TM,Pressure Cooker,Kitchen,Cooking Appliances,89,26.7,4,0.36
UTP-786201,1/20/2024,In-Store,GL049016,Newton,IV1,Scotland,,01JZ3N524BG6AVKDXPK72N2HAF,Maple Pecan Granola,Food - Breakfast,Granola/Cereal,4.49,1.347,7,
AML-474220,11/27/2024,Online,LO028977,Brampton,NR34,England,East Midlands,01JZ3N512GHNAJSF3HCCQ0PQYY,Flavored Popcorn Mix,Food - Snacks,Gourmet Snacks,2.99,0.897,18,0.02
ITO-658662,12/10/2024,In-Store,PN010412,Church End,CB4,England,East Midlands,01JZ3N55JX79NVSRWTH1ACVZ43,Chickpea Flour,Food - Baking,Flours & Meals,3.29,0.987,3,0.4
SMI-190672,9/26/2024,Online,AX035056,Newport,NR29,England,Yorkshire and the Humber,01JZ3N56JGW5703P2DCNZSMNSC,Electric Food Steamer,Kitchen,Small Appliances,59.99,17.997,9,0.19
EDX-742395,3/19/2024,In-Store,QZ098914,Kinloch,PH43,Scotland,,01JZ3N53F3WGVRRWHKV0XYSVFK,Coffee Subscription Service,Food,Beverages,29.99,8.997,9,0.05
MXK-599814,7/19/2024,Online,BW040945,Buckland,CT16,England,London,01JZ3N51JR4MXWEX0PVEQEX3YQ,Chocolate Protein Powder,Food - Supplements,Supplements,24.99,7.497,2,0.11
SGO-996386,7/31/2024,In-Store,RG074102,Carlton,DL8,England,,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food - Condiments,Hot Sauces,3.19,0.957,4,0.06
SOA-982943,9/17/2024,Online,JJ088756,Horton,BS37,England,East of England,01JZ3N52CQH0A51Y7G102J7Z5V,Garlic Parmesan Roasted Nuts,Food - Nuts,Savory Nuts,4.89,1.467,12,0.3
GVI-919082,3/26/2024,In-Store,YL065975,Manchester,M14,England,East of England,01JZ3N51GB6BDR542KWQH4HB6P,Breathable Face Mask Set,Health,Safety & Protection,14.99,4.497,14,
KCA-992830,3/13/2024,Online,MX029359,Seaton,LE15,England,South East,01JZ3N50Z8KTRXG596Y8Q8CW48,Oats,Food - Grains,Whole Grains,3.29,0.987,4,0.22
GQV-065197,6/15/2024,In-Store,NV061613,Church End,N3,England,South West,01JZ3N50JN2EP4TYFBR2DYHPE6,Portable Jump Starter,Automotive,Automotive Accessories,59.99,17.997,11,0
CIF-344670,10/3/2024,Online,RL033705,Norton,NN11,England,,01JZ3N51JG9CYNGR3049ZCR91W,Electric Rice Cooker,Kitchen,Cooking Appliances,39.99,11.997,16,0.13
SUA-403305,9/24/2024,In-Store,QY049868,Milton,AB56,Scotland,,01JZ3N56357RX27SVPH69AFFC2,Kitchen Scale,Kitchen,Kitchen Gadgets,19.99,5.997,16,0.09
USI-207379,1/6/2024,Online,PC066841,Aston,TF6,England,West Midlands,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,13,0.13
SKE-740254,12/13/2024,In-Store,RO013242,Liverpool,L33,England,West Midlands,01JZ3N56C1A9CHA0N1Y69ZAW81,Nutty Granola Clusters,Food - Cereal,Granola,2.49,0.747,19,0.13
AHG-251443,3/25/2024,Online,CI029431,Aston,TF6,England,Yorkshire and the Humber,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Journals,14.99,4.497,9,0.03
YWV-893212,9/9/2024,In-Store,AW056186,Weston,GU32,England,South East,01JZ3N55Y4FVCVP8CAXFFPKY0F,Foot Spa Bath Massager,Health,Personal Care & Grooming,59.99,17.997,4,
MFL-642054,9/27/2024,Online,QN014838,Horton,BS37,England,South East,01JZ3N53QEPZ1M2ACHNRENHYAP,Travel Sewing Kit,Travel,Travel Accessories,12.99,3.897,16,0.4
HMW-407017,9/14/2024,In-Store,YB068814,Church End,CB4,England,,01JZ3N5181BJK644B8MDDY746W,Salsa Verde,Food - Condiments,Sauces,3.49,1.047,6,0.39
GJS-072364,2/4/2024,Online,PB063442,Langley,SG4,England,South East,01JZ3N56NQJT7PSK1CHWNZ3WN8,Cacao Powder,Food - Baking,Baking Ingredients,4.49,1.347,12,0.3
PNA-042598,11/27/2024,In-Store,EY021607,Preston,PR1,England,North West,01JZ3N55ZCM1H50JM2ZZ2RGRXB,Dark Chocolate Raisins,,Chocolate Snacks,3.49,1.047,18,0.32
BDO-226430,5/23/2024,Online,FX080042,Weston,GU32,England,South East,01JZ3N569GME8C131NNTV6PRVE,Chickpeas,Food - Canned Goods,Canned Legumes,1.29,0.387,13,0.13
KTV-947888,12/12/2024,In-Store,PH033131,London,WC1B,England,London,01JZ3N570B92D2EWZB6VY8JH77,Thai Peanut Noodles,Food - Pasta,Noodles,4.99,1.497,1,0.25
HOX-699761,4/20/2024,Online,ON076441,Linton,BD23,England,London,01JZ3N5127MA9SZ1Q03R14VSK5,Savory Quinoa Pudding,Food - Sides,Grains,2.99,0.897,18,0.37
QTJ-260335,1/5/2024,In-Store,KI039617,Weston,GU32,England,,01JZ3N5235WTG93CAHMS6XDQ5H,Spicy Tuna Sushi Kit,Food - Prepared Meals,Kits - Sushi,8.99,2.697,18,0.33
OMI-935342,9/9/2024,Online,CX029462,Upton,WF9,England,,01JZ3N53FB041Z827WE4SCE0SX,Chocolate Peanut Butter Cups,,Candy,2.29,0.687,4,0.05
JFE-069714,5/4/2024,In-Store,IN017659,Liverpool,L33,England,,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,3,0.32
JTG-961090,8/29/2024,Online,TU039036,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51Z9VSARSSSETS0K8RKF,Greek Yogurt,Food - Dairy,Yogurt,1.99,0.597,14,0.19
PJC-898779,10/3/2024,In-Store,VH068058,London,EC1V,England,South West,01JZ3N50RCQF4GARFTPQGCDT9A,Kids' Trampoline,Toys,Outdoor Activity Toys,139.99,41.997,20,0
PII-823943,8/2/2024,Online,IJ021121,Weston,GU32,England,East of England,01JZ3N52MCGWBBBMT53ZYAV7MD,Ethical Wool Scarf,Clothing - Accessories,Scarves,29.99,8.997,1,0.07
KZO-970472,10/18/2024,In-Store,AO040681,Brampton,NR34,England,London,01JZ3N50X02HYKQDKFBBN24CEQ,LED Strip Light Kit,Home,Lighting & Lamps,39.99,11.997,9,0.23
SHN-668088,5/14/2024,Online,GF083063,West End,DN36,England,North East,01JZ3N52A36FB3FKXD6BYY61T2,Magnetic Chess Set,Toys,Board Games,19.99,5.997,18,
RLV-229919,8/2/2024,In-Store,IM018779,Norton,NN11,England,,01JZ3N55ZXQ710RNGDPT0YJCWE,Cauliflower Rice Stir-Fry,Food - Frozen Foods,Frozen Vegetables,4.99,1.497,11,0.25
JPV-831689,1/26/2024,Online,WW058734,Birmingham,B12,England,London,01JZ3N515KCJAGSAJK102TK920,Buffalo Cauliflower Bites,Food - Freezer,Frozen Snacks,6.29,1.887,6,0.21
RHT-334131,7/16/2024,In-Store,VQ077263,Brampton,NR34,England,South West,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,11,0.36
GXT-847658,2/19/2024,Online,VQ012259,Upton,WF9,England,South West,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Food - Confectionery,Chocolate Bars,1.29,0.387,20,0.08
ESC-583451,1/2/2024,In-Store,VN077787,Charlton,OX12,England,South West,01JZ3N5333XQHEJB7HAT8SMNXC,Robot Vacuum Cleaner,Home Appliances,Floor Care Appliances,299.99,89.997,12,0.27
VCA-613402,1/9/2024,Online,NS069640,Thorpe,BD23,England,East of England,01JZ3N5618YV1KAK7R07ZPTJ6Y,Kid's Fruit Snacks,Food - Snacks,Sweet Snacks,2.49,0.747,4,
ZLW-901935,2/5/2024,In-Store,DV035511,London,WC1B,England,West Midlands,01JZ3N50HW789FEKQR5P9EPXWN,Himalayan Salt Grinder,Food - Spices,Salt & Seasoning,4.99,1.497,7,0.38
DWK-052080,11/22/2024,Online,VL030233,Hatton,CV35,England,West Midlands,01JZ3N56XZZP7JVTBGBDRQQY2P,Cranberry Lime Sparkling Water,Food - Beverages,Sparkling Beverages,1.5,0.45,6,0.18
NKT-899442,9/15/2024,In-Store,XI060063,Burnside,EH52,Scotland,,01JZ3N55QVE69N5EK5NDX3P6XT,Vegan Tacos,Food - Frozen Foods,Frozen Vegan Meals,7.49,2.247,5,0.39
ZBI-196782,11/5/2024,Online,PC066841,Newport,NR29,England,Yorkshire and the Humber,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,2,0.35
HBR-592834,10/13/2024,In-Store,EQ042956,Craigavon,BT66,Northern Ireland,,01JZ3N51B4Q105JC9Q0RGAHW73,Pet Grooming Glove,Pets,Grooming Supplies,12.99,3.897,10,0.3
IRG-546103,1/14/2024,Online,MQ028717,Wootton,NN4,England,North East,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food - Supplements,Supplements,11.99,3.597,7,0.2
SDP-513532,11/13/2024,In-Store,WV028647,London,WC1B,England,London,01JZ3N52HKDPJW3M5A6W4PXN7M,Vegan Mayonnaise,Food - Condiments,Plant-Based Condiments,4.49,1.347,2,0.33
PLF-243831,1/17/2024,Online,LZ016012,Kinloch,PH43,Scotland,,01JZ3N50DGF8T70K4SN0233WT4,Adjustable Height Standing Desk Converter,Office,Furniture,89.99,26.997,5,0.18
HLR-252993,2/1/2024,In-Store,MQ028717,Newton,NG34,England,East Midlands,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food - Supplements,Supplements,11.99,3.597,5,0.25
FNI-682427,11/23/2024,Online,RG074102,Ashley,SN13,England,North West,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food - Condiments,Hot Sauces,3.19,0.957,11,0.37
ZAQ-387214,11/12/2024,In-Store,VA049493,Linton,BD23,England,North West,01JZ3N51PTJBK8NSJV8GDX8NH1,Organic Italian Seasoning,Food - Spices,Herbs and Spices,2.99,0.897,13,0.26
CRE-251603,1/6/2024,Online,TD068892,Sutton,CT15,England,London,01JZ3N51MP6TFSE8G4Q51QJ3J2,Peanut Butter Protein Balls,Food - Snacks,Healthy Snacks,5.29,1.587,1,0.02
NIA-386169,8/21/2024,In-Store,UB006545,Birmingham,B12,England,East of England,01JZ3N52SQ40MP00G4G898B6DF,Electric Stool Heater,Home,Home Appliances,29.99,8.997,20,0.33
UVM-099564,4/10/2024,Online,CG060898,Ashley,SN13,England,,01JZ3N51V0YYJTCZB369CA5D23,Artisan Cornbread Mix,Food - Baking,Mixes,2.49,0.747,8,0.37
YGI-272159,12/30/2024,In-Store,MI077636,Dean,OX7,England,West Midlands,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,1,0.09
GIU-272415,8/15/2024,Online,DS088458,Ashley,SN13,England,North East,01JZ3N55ZMR3ZJDFSXXBY94MPZ,Portable Folding Picnic Table,Outdoor,Outdoor Accessories,69.99,20.997,18,
QVB-414725,6/21/2024,In-Store,BJ097202,Glasgow,G4,Scotland,,01JZ3N56CWBQZVR8G7GVZCY8ZH,Pumpkin Ice Cream,Food - Frozen Foods,Frozen Desserts,4.99,1.497,9,0.04
RTE-028359,6/22/2024,Online,MI077636,Buckland,CT16,England,North West,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,5,0.05
JLY-474400,5/9/2024,In-Store,IE054911,Kirkton,KW10,Scotland,,01JZ3N53VJCJRB5N4DZJYWDA7S,Kale & Quinoa Salad Mix,Food - Salads,Ready-to-Eat Salads,4.49,1.347,7,0.13
WUN-905254,9/1/2024,Online,NF066979,Wirral,CH48,England,Yorkshire and the Humber,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Outdoor,Grilling Accessories,49.99,14.997,14,0.31
MAV-771399,7/22/2024,In-Store,LY032208,Birmingham,B12,England,London,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,4,0.09
LUG-981521,6/14/2024,Online,AG018641,Normanton,LE15,England,South East,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food - Beverages,Tea & Coffee Mixes,3.29,0.987,20,0.35
KUW-782148,4/16/2024,In-Store,LY095086,Leeds,LS6,England,London,01JZ3N51GQPPBPBWQQV6NEC6PS,Artisan Bread,Food - Bakery,Breads,4.59,1.377,6,0.23
FIZ-159147,2/17/2024,Online,ON076441,Liverpool,L33,England,London,01JZ3N5127MA9SZ1Q03R14VSK5,Savory Quinoa Pudding,Food - Sides,Grains,2.99,0.897,6,0.07
EJC-306192,12/11/2024,In-Store,TV097382,Liverpool,L74,England,South East,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,16,0.05
XCS-216158,12/22/2024,Online,BK070785,Sheffield,S33,England,Yorkshire and the Humber,01JZ3N53CM0N627DN7YP52Q33B,Quinoa & Black Bean Salad,Food - Salads,Healthy Salads,7.49,2.247,14,0.33
YEM-517588,9/22/2024,In-Store,XX019740,Eaton,DN22,England,East Midlands,01JZ3N53B0NYZJS2JTV9FDM5J9,Almond Flour Biscuits,Food - Bakery,Gluten-Free Baked Goods,6.49,1.947,18,0.4
CTZ-512232,3/21/2024,Online,IL009957,Weston,GU32,England,Yorkshire and the Humber,01JZ3N53AE9HMTFV7P3DVP5RRC,Portable Massage Table,Health,Massage Therapy,199.99,59.997,11,0.04
XGS-134605,1/26/2024,In-Store,PQ042587,Liverpool,L33,England,East Midlands,01JZ3N52ZWNE8J9VCBMW8NQ4TK,Ground Turkey,Food - Meat,Poultry,5.49,1.647,5,0.28
LXM-275063,12/6/2024,Online,QJ030114,Whitchurch,BS14,England,East Midlands,01JZ3N51X8ESYNKHE1F3EGQNGB,Microfiber Cleaning Cloth Set,Home,Home Organization,9.99,2.997,13,0.39
RMV-882449,10/11/2024,In-Store,OA076119,Milton,NG22,England,London,01JZ3N55D31C3SWE7XTJVEGTDV,Phone Screen Protector,Accessories,Mobile Accessories,12.99,3.897,4,0.31
GAB-356496,10/5/2024,Online,IK076547,Sutton,RH5,England,South West,01JZ3N50BMNDNB5QY6WSP1ETGT,Handmade Soap Making Kit,Crafts,Candle & Soap Making Supplies,34.99,10.497,6,0.36
CLG-392557,1/17/2024,In-Store,LZ016012,Stapleford,LN6,England,North East,01JZ3N50DGF8T70K4SN0233WT4,Adjustable Height Standing Desk Converter,Office,Furniture,89.99,26.997,9,0.39
ADB-528290,1/19/2024,Online,KT034728,Newport,NR29,,North West,01JZ3N56XPME9NKWFGZX3W09ND,Peach Green Tea,Food - Beverages,Tea,3.49,1.047,19,0.04
GWC-615324,3/31/2024,In-Store,AM053527,West End,DN36,England,Yorkshire and the Humber,01JZ3N52G9KWBBS5W8K65XVX37,Stuffed Grape Leaves,Food - Prepared Foods,International Cuisine,5.79,1.737,17,0.33
VQK-270668,11/23/2024,Online,DE053807,London,WC1B,England,East of England,01JZ3N55XBEEKN98YYJ2REX5H8,Marinara Parmesan Baked Ziti,Food - Frozen Meals,Frozen Pasta Dishes,8.49,2.547,11,0.13
PZF-585076,3/25/2024,In-Store,TK000744,Bradford,BD7,England,East Midlands,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Food - Marinades,Marinades,3.79,1.137,19,0.16
WTA-499128,12/9/2024,Online,AW056186,Liverpool,L33,England,East Midlands,01JZ3N55Y4FVCVP8CAXFFPKY0F,Foot Spa Bath Massager,Health,Personal Care & Grooming,59.99,17.997,9,0.05
ETU-133772,6/26/2024,In-Store,MG032187,Upton,DN21,England,South West,01JZ3N566E1X3ZBRNRRZRPCMW0,Coconut Almond Granola,Food - Breakfast,Granola & Muesli,4.99,1.497,17,0.35
IEP-580171,5/29/2024,Online,GE099058,Liverpool,L33,England,Yorkshire and the Humber,01JZ3N51923GWA6CVFV8TM5GHZ,Kale Salad Kit,Food - Salads,Salad Kits,4.99,1.497,1,0.04
YOP-722724,6/20/2024,In-Store,RH078718,Kirkton,KW10,Scotland,,01JZ3N52B9GDV354KE3XTD1V7Y,LED Desk Lamp with USB Charging,Office,Lighting,39.99,11.997,17,0.29
XJQ-161871,1/3/2024,Online,GE054896,Langley,SG4,England,East of England,01JZ3N55MDJ61H17KPEY24T2AE,Children's Garden Tool Set,Garden,Gardening Tools,22.99,6.897,9,0.39
SAA-402709,1/20/2024,In-Store,FG094679,Middleton,LE16,England,East of England,01JZ3N55992V3EVB7V6CYQWTF2,Travel Orthopedic Pillow,Travel,Travel Accessories,24.99,7.497,8,0.05
GBM-233345,1/20/2024,Online,AU020860,Church End,N3,England,East Midlands,01JZ3N54W7XW2ZMB9TMV78GWYC,Garlic Herb Seasoning,,Herb Blends,1.99,0.597,10,0.38
GZX-281072,7/18/2024,In-Store,WE015191,Burnside,EH52,Scotland,,01JZ3N53EEDVMNYZ1Q2K3F1321,Indoor Grill,Kitchen,Cooking Appliances,59.99,17.997,5,0.14
DFF-269930,4/11/2024,Online,CT082216,Weston,GU32,England,Yorkshire and the Humber,01JZ3N55S4ACKEZ0KF7BJ1KG2F,Casual Sneakers,Clothing - Footwear,Athletic Footwear,39.99,11.997,4,0.31
TOG-511173,8/15/2024,In-Store,OA076119,Leeds,LS6,England,South West,01JZ3N55D31C3SWE7XTJVEGTDV,Phone Screen Protector,Accessories,Mobile Accessories,12.99,3.897,13,0.14
TRN-163522,10/14/2024,Online,GD051430,London,EC1V,England,South West,01JZ3N564HZA2WD6R4AHWW1RZ0,Action Camera,Electronics,Cameras & Photography,199.99,59.997,17,
FPR-211539,10/9/2024,In-Store,CS092679,Stapleford,LN6,England,North West,01JZ3N50QJERPWJG1VJ40YSMPV,Artisan Bread Loaf,Food - Bakery,Breads,3.99,1.197,11,0.04
OCN-895924,3/28/2024,Online,HH019414,Aberdeen,AB39,Scotland,,01JZ3N50W0CT94KK6S3QN61K2Q,Coconut Chia Pudding,Food - Dairy,Dairy Alternatives,3.49,1.047,17,0.34
LCV-609507,7/27/2024,In-Store,SZ015455,Sutton,RH5,England,,01JZ3N54NS8RZ04GX2AJZ79DKT,Peach Slices (canned),Food - Canned Goods,Canned Fruits,2.49,0.747,4,0.05
JIS-549378,10/1/2024,Online,BC098676,Kirkton,KW10,Scotland,,01JZ3N56YR6082G59CYKNJE36J,Basil Pesto Pasta,Food - Prepared Meals,Cuisine - Italian,6.49,1.947,13,0.31
XLG-633567,11/1/2024,In-Store,EL072097,Whitchurch,BS14,England,,01JZ3N528AQ906ABQESQ6PCCJY,Classic Slim Fit Shirt,Clothing - Shirts,Dress Shirts,49.99,14.997,4,0.15
UCB-224005,9/6/2024,Online,EH003110,Langley,SG4,England,East of England,01JZ3N5274JT8WG0VT145Y81Z1,Fitness Balance Ball,Fitness,Fitness Equipment,24.99,7.497,8,0.24
XUO-828803,11/9/2024,In-Store,SC091752,Kingston,DT10,England,North West,01JZ3N520SGJF5P459AJCAQMW1,Vegetable Potstickers,Food - Frozen Food,Frozen Meals,5.99,1.797,1,0.28
GQB-140168,9/11/2024,Online,MU027586,Walton,CV35,England,East of England,01JZ3N56HY4FQKQHB3EV81GBHT,Ginger Snaps,Food - Confectionery,Cookies & Biscuits,2.79,0.837,8,0.14
APL-839291,6/17/2024,In-Store,AS095657,London,EC3M,England,Yorkshire and the Humber,01JZ3N52Z38YMBTDKBN72BNGMJ,Pork Chops,Food - Meat,Pork,9.49,2.847,4,0.12
ENW-958800,8/17/2024,Online,EL072097,Kirkton,KW10,Scotland,,01JZ3N528AQ906ABQESQ6PCCJY,Classic Slim Fit Shirt,Clothing - Shirts,Dress Shirts,49.99,14.997,14,0.23
ANR-885332,4/4/2024,In-Store,AH043184,Linton,BD23,England,South East,01JZ3N55P5TN4P8G8MJ6AHQ8JQ,Multi-Port USB Hub,Electronics,Computer Accessories,19.99,5.997,17,0.03
OAM-862216,3/3/2024,Online,IA056476,Upton,DN21,England,West Midlands,01JZ3N55BDEQMXTRQG127CH6Y4,Crew Neck Sweater,Clothing - Sweaters,Sweaters,39.99,11.997,15,0.18
IYH-958109,9/23/2024,In-Store,AS095657,West End,DN36,England,South West,01JZ3N52Z38YMBTDKBN72BNGMJ,Pork Chops,Food - Meat,Pork,9.49,2.847,5,0.13
