Order ID,Order Date,Order Mode,Customer ID,Postal Code,City (Cleaned),Country (Cleaned),Region (Cleaned),Product ID,Product Name,Category,Segment,Sub-Category,Sales,Cost Price,Quantity,Discount,Total Sales,Total Cost Price,Net Profit,Profit Margin
XLJ-616077,2023-01-10,In-Store,DE037740,DT10,Kingston,England,South West,01JZ3NR61MMJJDB043XZ0WQH6M,Set of Silicone Cooking Utensils,Kitchen,Kitchen,Cooking Tools & Utensils,29.14,11.50,9,0.21,262.26,103.46,158.80,0.61
NPD-695420,2023-01-10,In-Store,NB042671,SN1,Swindon,England,South West,01JZ3N5AEZMBAXSWZTXTRS06KT,Casual Cropped Sweater,Clothing , Sweaters,Sweaters,39.14,11.50,18,0.21,704.52,206.95,497.57,0.71
WWD-426304,2023-01-10,In-Store,KB045173,CV35,Walton,England,West Midlands,01JZ3N57MD8Z4R2D8YETVNZN1Q,Shoe Organizer,Home,Home,Home Organization,39.99,12.00,12,0.20,479.88,143.96,335.92,0.70
LVA-003825,2023-01-10,In-Store,LC026979,SY4,Pentre,Wales,Wales,01JZ3NCCKVXA0APK8H615R12NA,Satin Slip Dress,Clothing , Dresses,Evening Wear,59.24,17.75,18,0.01,1066.32,319.45,746.87,0.70
HYY-523330,2023-01-10,Online,MZ028353,M34,Denton,England,North West,01JZ3N556P5N97W2QF5EGVCBXG,Digital Photo Frame,Home,Home,Decorative Wall Art & Accessories,78.99,23.45,7,0.18,552.93,164.13,388.80,0.70
TIB-216063,2023-01-10,Online,CI065519,BD7,Bradford,England,Yorkshire & the Humber,01JZ3N59T53BSTK66A6EZ8PT09,Electric Meat Grinder,Kitchen,Kitchen,Small Appliances,89.14,26.50,5,0.05,445.70,132.49,313.22,0.70
FEN-171361,2023-01-10,Online,SL049492,SW1E,London,England,London,01JZ3NRAGBA6BFVK9JHGSNA4N6,Smart Thermostat with Wi-Fi,Smart Home,Smart Home,Smart Home Accessories,169.24,67.75,14,0.07,2369.36,948.44,1420.92,0.60
VOE-554989,2023-01-11,In-Store,YI090050,EH9,Edinburgh,Scotland,Scotland,01JZ3NC7QPGZGYSRQKS8S1QVKH,Organic Honeycrisp Apples,Food , Fruits,Apples,1.14,0.10,4,0.26,4.56,0.39,4.17,0.91
GDC-372094,2023-01-11,Online,SP003084,SY4,Pentre,Wales,Wales,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food , Condiments,BBQ Sauces,2.04,0.87,15,0.02,30.60,12.99,17.61,0.58
HVM-129785,2023-01-11,In-Store,VR024543,EH9,Edinburgh,Scotland,Scotland,01JZ3NC4PP3KZ8P2D2YJV2K267,Pineapple Coconut Bars,Food , Snacks,Sweet Snacks,2.94,0.64,10,0.01,29.40,6.37,23.03,0.78
KIJ-945244,2023-01-11,In-Store,JT099759,PH43,Kinloch,Scotland,Scotland,01JZ3N57EXVNT9WVS002YAR34G,Peanut Butter Pretzel Nuggets,Food , Snacks,Candy,3.29,0.99,18,0.13,59.22,17.77,41.45,0.70
CKY-728293,2023-01-11,Online,VE074010,SW19,Merton,England,London,01JZ3NC6TQZEA3H01KPG57CEZP,Foam Roller for Muscle Recovery,Fitness,Fitness,Recovery Tools,29.14,8.50,13,0.04,378.82,110.46,268.36,0.71
SAN-528811,2023-01-11,Online,NS004965,WF9,Upton,England,Yorkshire & the Humber,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Electronics,Electronics,Tablets for Kids,129.24,51.75,4,0.05,516.96,206.98,309.98,0.60
PXO-861783,2023-01-11,Online,RM099500,LS6,Leeds,England,Yorkshire & the Humber,01JZ3NTK84AZRGP5R1ZZ518QC7,Compact Digital Camera,Photography,Photography,Digital Cameras,249.14,99.50,4,0.15,996.56,397.98,598.58,0.60
EEC-952871,2023-01-12,In-Store,IN023389,RH5,Sutton,England,South East,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Food , Vegetables,Vegetables,1.24,0.55,11,0.05,13.64,6.01,7.63,0.56
XEZ-294855,2023-01-12,In-Store,ZK018032,DL8,Carlton,England,Yorkshire & the Humber,01JZ3N50XJKFSMERPASPG29FEE,Turmeric Ginger Tea,Food , Beverages,Herbal Tea,2.29,0.44,4,0.14,9.16,1.75,7.41,0.81
PAN-062520,2023-01-12,Online,QO078955,LN6,Stapleford,England,East Midlands,01JZ3N57VSFERVTW7BV4AR6SJQ,Orange Ginger Vinaigrette,Food , Condiments,Dressing,3.14,0.70,20,0.30,62.80,13.94,48.86,0.78
VYX-912374,2023-01-12,In-Store,UJ027594,CB4,Church End,England,East of England,01JZ3NSWWK6WY9F5Q88Q6T9P1Y,Mashed Sweet Potatoes,Food , Sides,Vegetable Sides,3.24,1.35,8,0.04,25.92,10.77,15.15,0.58
XIJ-702201,2023-01-12,Online,BS026664,LE16,Middleton,England,East Midlands,01JZ3N59RXV2RH9WJ4NDWZRZGT,Ice Cream,Food , Frozen Foods,Frozen Desserts,5.14,1.30,11,0.05,56.54,14.27,42.27,0.75
MKA-162730,2023-01-12,In-Store,TU073068,BS14,Whitchurch,England,South West,01JZ3N58Z23FBPETYBGZ25ZS4A,Vegetable Lasagna,Food , Frozen Foods,Frozen Meals,6.99,2.10,4,0.24,27.96,8.39,19.57,0.70
TND-161452,2023-01-12,In-Store,GT096470,BS37,Horton,England,South West,01JZ3NC4JEXTE2YQZQ3TVF6J0W,Whole Chicken,Food , Meat,Poultry,12.99,3.90,3,0.00,38.97,11.69,27.28,0.70
ENU-956269,2023-01-12,In-Store,BD067076,RH5,Sutton,England,South East,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Kitchen,Baking Accessories,19.24,5.75,12,0.00,230.88,68.96,161.92,0.70
FOZ-774370,2023-01-12,Online,QD064688,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NC4EH0H9THYTPFRW0WFGX,Hiking Water Bottle with Filter,Outdoor,Outdoor,Outdoor Accessories,29.14,8.50,5,0.28,145.70,42.49,103.22,0.71
LXO-830680,2023-01-12,In-Store,MZ059755,S1,Sheffield,England,Yorkshire and the Humber,01JZ3N52K4TY86F9Q9NQ8FT2MR,Decorative Throw Blanket,Home,Home,Bedding & Linens,38.99,11.45,7,0.35,272.93,80.13,192.80,0.71
WJV-698762,2023-01-12,In-Store,EZ016172,DN36,West End,England,East Midlands,01JZ3N56A29N4R8QDF76FSH8ZV,Suede Ankle Booties,Clothing , Footwear,Boots,78.99,23.45,2,0.16,157.98,46.89,111.09,0.70
MYE-960581,2023-01-12,In-Store,VZ013231,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3N56HFTE775PPJ6A4DC45C,Belted Trench Coat,Clothing , Outerwear,Coats,88.99,26.45,14,0.24,1245.86,370.26,875.60,0.70
MGV-453200,2023-01-12,Online,RN026363,DT10,Kingston,England,South West,01JZ3NCC5ND22EGGD8EK3DMXCB,Portable USB-C Monitor,Electronics,Electronics,Computer Accessories,199.24,59.75,5,0.04,996.20,298.74,697.47,0.70
OVY-538653,2023-01-12,In-Store,MN066756,NG34,Newton,England,East Midlands,01JZ3N5BPTKGHNAPNDYD527JQG,Portable Solar Generator,Outdoor,Outdoor,Outdoor Accessories,399.99,120.00,12,0.03,4799.88,1439.96,3359.92,0.70
VDS-313998,2023-01-13,Online,SE057748,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NTE7RARHN1AMVJRBX9YB7,Tandoori Chicken Marinade,Food , Condiments,Marinades and Sauces,1.74,0.75,1,0.02,1.74,0.75,0.99,0.57
UFZ-294894,2023-01-13,Online,VK070740,GU32,Weston,England,South East,01JZ3N57KTS9QCMGV65B4PPM19,Creamy Garlic Mashed Potatoes,Food , Sides,Potatoes,3.14,0.70,20,0.12,62.80,13.94,48.86,0.78
MEQ-011127,2023-01-13,Online,ZT037653,NR34,Brampton,England,East of England,01JZ3NCBQEZ6QYPZM3R8RJR107,Blackberry Jam,Food , Condiments,Fruit Spreads,3.54,1.04,19,0.03,67.26,19.70,47.56,0.71
NXM-599359,2023-01-13,Online,EN046189,CV35,Walton,England,West Midlands,01JZ3NC7EFX48NGR4Q8B5766F5,Mango Chia Pudding,Food , Snacks,Healthy Snacks,3.64,0.85,9,0.03,32.76,7.62,25.14,0.77
YJJ-655848,2023-01-13,Online,XQ091028,CV35,Walton,England,West Midlands,01JZ3NR5ZMHX20KE3AP4229EB5,Coconut Macaroons,Food , Confectionery,Cookies & Biscuits,4.14,1.50,17,0.24,70.38,25.43,44.95,0.64
YPL-361800,2023-01-13,Online,XG049567,LS9,Halton,England,Yorkshire & the Humber,01JZ3NTA4KZANMBYZ84VNQSBYX,Andouille Sausage,Food , Meat,Processed Meats,4.74,1.95,11,0.02,52.14,21.41,30.73,0.59
AAB-992026,2023-01-13,In-Store,VH053108,GU32,Weston,England,South East,01JZ3N50C42JH7RK7B9RZSMGJ0,Cereal Dispenser with Portion Control,Kitchen,Kitchen,Food Storage Solutions,23.99,6.95,14,0.10,335.86,97.26,238.60,0.71
BAH-345878,2023-01-13,In-Store,JJ041546,EC3M,London,England,London,01JZ3N5392HQMMSD5Z13GCAJM3,Nail Polish Set,Beauty,Beauty,Nail Care,24.00,6.95,17,0.39,408.00,118.15,289.85,0.71
SDA-577406,2023-01-13,Online,KM010380,OX12,Charlton,England,South East,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Home,Kitchen Accessories,29.14,11.50,7,0.00,203.98,80.47,123.51,0.61
HFF-622514,2023-01-13,Online,HJ006190,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NSYPS4KNEXR3HE5743MHX,Adjustable Pedicure Footrest,Beauty,Beauty,Nail Care,39.14,15.50,3,0.26,117.42,46.49,70.93,0.60
GRY-846126,2023-01-13,In-Store,NB042671,CT16,Buckland,England,South East,01JZ3N5AEZMBAXSWZTXTRS06KT,Casual Cropped Sweater,Clothing , Sweaters,Sweaters,39.14,11.50,17,0.26,665.38,195.45,469.93,0.71
NKZ-627777,2023-01-13,In-Store,HH088232,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Electronics,Electronics,Home Entertainment Equipment,49.24,19.75,18,0.08,886.32,355.43,530.89,0.60
CCZ-014373,2023-01-13,In-Store,ZT038141,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3N51HZFAPT11C6BAWW9S66,Portable SSD,Storage,Storage,Storage Devices,128.99,38.45,17,0.30,2192.83,653.60,1539.23,0.70
ZSD-595230,2023-01-14,In-Store,DT019771,SN1,Swindon,England,South West,01JZ3NCA9CC0204F973R4DZFPW,Italian Pasta,Food , Grains,Italian Cuisine,1.44,0.19,20,0.14,28.80,3.74,25.06,0.87
PQH-998150,2023-01-14,Online,DG084549,AB39,Aberdeen,Scotland,Scotland,01JZ3N5378B2B48FS4G8C7QQE9,Frozen Broccoli,Food , Frozen,Frozen Vegetables,1.49,0.20,8,0.12,11.92,1.58,10.34,0.87
MFH-185325,2023-01-14,Online,GZ076830,NR34,Brampton,England,East of England,01JZ3NR83YQFK098AQ58WBC217,Chocolate Chip Cookie Mix,Food , Baking,Mixes,1.64,0.50,2,0.37,3.28,0.99,2.29,0.70
CMM-146425,2023-01-14,In-Store,QV077520,NN4,Wootton,England,East Midlands,01JZ3NC4PZVK8FV1D9P3E7AMAC,Herb Seasoned Couscous,Food , Grains,Flavored Couscous,1.64,0.25,2,0.00,3.28,0.49,2.79,0.85
UJO-805006,2023-01-14,In-Store,LF026434,LE15,Seaton,England,East Midlands,01JZ3NR82ZQ3TPJMX28MQ8F95P,Tomato Basil Soup,Food , Canned Goods,Soups & Broths,2.64,0.90,20,0.37,52.80,17.92,34.88,0.66
MNL-498802,2023-01-14,In-Store,CW018722,NR34,Brampton,England,East of England,01JZ3NC4JRAWG0XJTVWM56B8X7,Lentil Pasta,Food , Pasta,Specialty Pasta,4.14,1.00,3,0.23,12.42,2.99,9.43,0.76
QHG-519557,2023-01-14,Online,AU052946,S33,Hope Valley,England,East Midlands,01JZ3N5AHKB5JDW1MKBNGMKGNK,Classic Cheeseburger Mix,Food , Meats,Ground Meats,4.64,1.15,14,0.21,64.96,16.06,48.90,0.75
JQH-352398,2023-01-14,In-Store,UI012965,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3N553YT8QR9TPZV7JC9AY0,Cinnamon Spiced Almonds,Food , Snacks,Nuts and Trail Mix,4.99,1.25,12,0.28,59.88,14.96,44.92,0.75
XRN-927989,2023-01-14,In-Store,ZG086891,SY4,Pentre,Wales,Wales,01JZ3NC8DRXMZA0BQF8AX7QTF7,Beef Jerky,Food , Snacks,Meat Snacks,5.14,1.30,19,0.01,97.66,24.64,73.02,0.75
ISM-608095,2023-01-14,Online,KO032054,LN6,Stapleford,England,East Midlands,01JZ3NTDJE241Q2EF1J57P3EPT,Beef Sirloin Steak,Food , Meat,Red Meat,15.14,5.90,11,0.28,166.54,64.86,101.68,0.61
TLC-397413,2023-01-14,In-Store,YR079674,WC1B,London,England,London,01JZ3N58AF9KYNNJ5H9FBMVD62,Board Game Storage,Toys,Toys,Game Accessories,19.14,5.50,1,0.00,19.14,5.50,13.64,0.71
PKK-199042,2023-01-14,Online,JK033717,ST20,Marston,England,West Midlands,01JZ3N58V4ZQWV166YKH1BE04J,Bamboo Cutting Board,Kitchen,Kitchen,Cutting Boards & Utensils,22.00,6.60,19,0.02,418.00,125.40,292.60,0.70
IBJ-888107,2023-01-14,Online,MT015986,LN6,Stapleford,England,East Midlands,01JZ3NC8F7MB7CWNG3DRYQ32DY,Travel Jewelry Case,Accessories,Accessories,Jewelry Storage,24.14,7.00,11,0.38,265.54,76.97,188.57,0.71
UED-303117,2023-01-14,In-Store,UR001161,LE14,Twyford,England,East Midlands,01JZ3N50NZV054FZ0YX8B9J5AK,Self-Watering Planters,Garden,Garden,Planters,48.99,14.45,8,0.36,391.92,115.58,276.34,0.71
ALV-090249,2023-01-15,Online,HT074679,NG34,Newton,England,East Midlands,01JZ3NCGS0QP766SVRA5B6KN0S,Sweet BBQ Dipping Sauce,Food , Condiments,Marinades and Sauces,2.74,0.80,16,0.10,43.84,12.75,31.09,0.71
QKS-086598,2023-01-15,Online,AF097977,IV1,Newton,Scotland,Scotland,01JZ3N5AJEHRRWWV5Y58ZRDK5F,Sliced Bread,Food , Bakery,Breads,2.99,0.90,18,0.00,53.82,16.15,37.67,0.70
JGF-802323,2023-01-15,Online,VC000359,NN11,Norton,England,East Midlands,01JZ3NC80K9RMN8ZRZ347S5GMD,Organic Green Tea,Food , Beverages,Herbal Tea,4.29,1.29,11,0.00,47.19,14.16,33.03,0.70
ARP-157751,2023-01-15,In-Store,WL011058,B40,Birmingham,England,West Midlands,01JZ3N5665EYQ6DZHK953CTJD3,Frozen Berry Medley,Food , Frozen Foods,Frozen Fruits,4.49,1.10,18,0.40,80.82,19.75,61.07,0.76
WZQ-506296,2023-01-15,In-Store,FT095862,CH48,Wirral,England,North West,01JZ3NC4BZA65MTP3M8NTV19ZP,Spinach and Cheese Quiche,Food , Prepared Meals,Pies & Quiches,5.49,1.65,10,0.37,54.90,16.47,38.43,0.70
OCS-960238,2023-01-15,Online,JM093006,M34,Denton,England,North West,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food , Pasta,Pasta,5.64,2.10,13,0.01,73.32,27.25,46.07,0.63
VZH-706406,2023-01-15,Online,LE082543,WC1B,London,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Food , Seafood,Marinated Seafood,8.14,3.10,1,0.21,8.14,3.10,5.04,0.62
YTW-017306,2023-01-15,In-Store,TU074939,DN21,Upton,England,East Midlands,01JZ3N58RP6MQ1A0JQNVRE8EMM,Walnut Halves,Food , Nuts,Nut Snacks,8.49,2.55,19,0.23,161.31,48.39,112.92,0.70
KQG-363016,2023-01-15,Online,KX033423,AB55,Tullich,Scotland,Scotland,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Kitchen,Baking Accessories,15.24,4.55,9,0.00,137.16,40.92,96.24,0.70
WZD-361200,2023-01-15,Online,LT006441,RG20,Newtown,England,South East,01JZ3NR54GNP566953HCSRASNA,Plant-Based Protein Bars,Health,Health,Fitness & Nutrition,19.14,7.50,1,0.30,19.14,7.50,11.64,0.61
ZRQ-890751,2023-01-15,Online,BG041780,S8,Norton,England,Yorkshire and the Humber,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,24.14,9.50,10,0.05,241.40,94.96,146.44,0.61
XDC-030125,2023-01-15,Online,VU020909,CT15,Sutton,England,South East,01JZ3N5AE5P8NRK9B56MA4AZRB,LED Table Lamp,Home,Home,Lighting & Lamps,29.14,8.50,6,0.04,174.84,50.98,123.86,0.71
RTI-389999,2023-01-15,In-Store,PL013734,S8,Norton,England,Yorkshire and the Humber,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Blanket,Home,Home,Bedding & Linens,29.24,8.75,13,0.08,380.12,113.71,266.41,0.70
JDF-690391,2023-01-15,In-Store,IR090467,CV35,Walton,England,West Midlands,01JZ3N59M4VVFW7YNABVMB5V0M,Mini Food Processor,Kitchen,Kitchen,Food Preparation Tools,39.14,11.50,18,0.32,704.52,206.95,497.57,0.71
WJU-109726,2023-01-15,In-Store,VX097799,CV35,Walton,England,West Midlands,01JZ3NC5WK5HESVSX6G4Z99S4J,Comfort Flats,Clothing , Shoes,Casual Footwear,44.14,13.00,18,0.15,794.52,233.95,560.57,0.71
EWI-327148,2023-01-15,In-Store,OI044600,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Clothing , Pants,Casual Pants,54.14,16.00,12,0.36,649.68,191.96,457.72,0.70
BNP-402925,2023-01-15,In-Store,YF022850,CT16,Buckland,England,South East,01JZ3NTESGHCTVABVKXGK53F95,Kids Tablet,Electronics,Electronics,Tablets for Kids,129.24,51.75,13,0.07,1680.12,672.70,1007.42,0.60
LEI-117647,2023-01-16,Online,GQ074380,DN22,Eaton,England,East Midlands,01JZ3N5547K8A3135D361ANBZS,Balsamic Salad Dressing,Food , Deli,Dips/Spreads,1.99,0.35,13,0.00,25.87,4.51,21.36,0.83
GTT-340499,2023-01-16,Online,XD031860,KW10,Kirkton,Scotland,Scotland,01JZ3N57B0X4WCF0W2D0G62R28,Maple Bacon Popcorn,Food , Snacks,Savory Snacks,2.64,0.55,18,0.31,47.52,9.85,37.67,0.79
CJR-827524,2023-01-16,Online,VL086290,DN21,Upton,England,East Midlands,01JZ3NC445K086AKJCM3DPMEM6,Organic Coconut Flakes,Food , Baking,Baking Ingredients,2.64,0.55,5,0.25,13.20,2.74,10.47,0.79
OPF-218427,2023-01-16,Online,FD061951,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NR36YDQBH9Q4KNCSQDAQ5,Peanut Butter,Food , Condiments,Nut Butters,2.94,1.02,15,0.27,44.10,15.24,28.86,0.65
GVN-701921,2023-01-16,In-Store,AA070185,RH5,Sutton,England,South East,01JZ3N53JE4J6GB3N22CPWCHED,Turkey Bacon,Food , Meat,Processed Meats,2.99,0.65,20,0.34,59.80,12.94,46.86,0.78
MMY-673519,2023-01-16,Online,RQ069631,KW10,Kirkton,Scotland,Scotland,01JZ3NCFFCT0PQ3RXHXNVD01JC,Natural Fruit Snacks,Food , Snacks,Healthy Snacks,3.14,0.70,7,0.15,21.98,4.88,17.10,0.78
YFA-951353,2023-01-16,Online,WZ079454,NN11,Norton,England,East Midlands,01JZ3NT3DZNMWT1JQS7XFA880R,Peanut Butter Granola,Food , Breakfast,Granola/Cereal,4.14,1.50,1,0.27,4.14,1.50,2.64,0.64
MUW-725931,2023-01-16,Online,YC086368,SW1E,London,England,London,01JZ3NC5XSAZA70WGPSS75JAKM,Butternut Squash Ravioli,Food , Frozen Foods,Frozen Pasta Dishes,6.29,1.89,3,0.29,18.87,5.66,13.21,0.70
DRE-600365,2023-01-16,Online,RT001473,EH52,Burnside,Scotland,Scotland,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing , Accessories,Bags,19.14,7.50,19,0.27,363.66,142.42,221.24,0.61
LEU-021497,2023-01-16,Online,KB045173,NE46,Newbiggin,England,North East,01JZ3N57MD8Z4R2D8YETVNZN1Q,Shoe Organizer,Home,Home,Home Organization,39.99,12.00,14,0.19,559.86,167.96,391.90,0.70
VRT-757120,2023-01-16,Online,AU098362,BS37,Horton,England,South West,01JZ3NC4DVZ5TPRTT1TFX4QT0Y,Faux Leather Leggings,Clothing , Pants,Leggings,49.99,15.00,3,0.15,149.97,44.99,104.98,0.70
QIO-159043,2023-01-16,Online,JC064172,DL8,Carlton,England,Yorkshire & the Humber,01JZ3N516FRFSH9E8K01GV8D9D,Utility Cargo Pants,Clothing , Pants,Work Pants,53.99,15.95,20,0.06,1079.80,318.94,760.86,0.70
CPE-190493,2023-01-16,Online,WM040204,KW10,Kirkton,Scotland,Scotland,01JZ3NTEXB5XFKA8VVT2ZC5FQ9,Folding Table,Outdoor,Outdoor,Camping Equipment,59.24,23.75,13,0.10,770.12,308.70,461.42,0.60
TLD-622080,2023-01-16,Online,IA020578,S8,Norton,England,Yorkshire and the Humber,01JZ3N55B4WPEQE6QDRFHK84BE,Wooden Children's Play Kitchen,Toys,Toys,Pretend Play Toys,128.99,38.45,12,0.38,1547.88,461.36,1086.52,0.70
LDB-794795,2023-01-17,Online,XR053256,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NR6W40RKFAPYSETJFQS8E,Sooji (Semolina),Food , Baking,Baking Ingredients,1.14,0.30,13,0.17,14.82,3.85,10.97,0.74
IQF-991170,2023-01-17,In-Store,ZZ074998,NG34,Newton,England,East Midlands,01JZ3NRA7VZYA3N6FRCF6TC3DJ,Ready-to-Eat Chili,Food , Soups,Chili,2.24,0.95,15,0.09,33.60,14.19,19.41,0.58
WES-835300,2023-01-17,In-Store,EQ091946,S1,Sheffield,England,Yorkshire and the Humber,01JZ3N56Z13SJGX2QMFKJNDZTG,Cranberry Citrus Sauce,Food , Condiments,Fruit Sauces,2.99,0.65,1,0.39,2.99,0.65,2.34,0.78
URD-064434,2023-01-17,Online,OI099024,GL54,Ford,England,South West,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food , Soups,Vegetarian Soups,3.44,1.22,10,0.37,34.40,12.16,22.24,0.65
TCT-197350,2023-01-17,In-Store,XM073152,CB4,Church End,England,East of England,01JZ3N59TFN8FMSN0HZ539ANJW,Beef Tacos,Food , Meat,Prepared Meals,4.64,1.15,16,0.13,74.24,18.35,55.89,0.75
TNG-010032,2023-01-17,In-Store,AZ010927,CT15,Sutton,England,South East,01JZ3N55KWNKK4GET2Q8H3W0AP,Organic Vanilla Bean Ice Cream,Food , Frozen Desserts,Ice Cream,4.99,1.25,15,0.07,74.85,18.71,56.15,0.75
TOW-766744,2023-01-17,Online,II051569,OX7,Dean,England,South East,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food , Beverages,Smoothies,5.14,1.90,2,0.30,10.28,3.79,6.49,0.63
PZP-035314,2023-01-17,In-Store,DW089170,CH48,Wirral,England,North West,01JZ3NR5GRKBH10N3QE6V2Z03K,Pasta Portion Control Measure,Kitchen,Kitchen,Cooking Tools & Utensils,9.24,3.75,4,0.03,36.96,14.98,21.98,0.59
JGL-126803,2023-01-17,In-Store,AD018781,S33,Hope Valley,England,East Midlands,01JZ3N5AQ4B7JKQZYS24BD9PZR,Watercolor Set,Art Supplies,Art Supplies,Painting Supplies,19.14,5.50,19,0.26,363.66,104.44,259.22,0.71
DYK-818799,2023-01-17,In-Store,GH044368,SN13,Ashley,England,South West,01JZ3N51WXJKK10GM467Y4934A,Travel Organizer,Travel,Travel,Travel Accessories,21.99,6.35,2,0.00,43.98,12.69,31.29,0.71
EQE-558257,2023-01-17,Online,ZN096535,NN4,Wootton,England,East Midlands,01JZ3N55MNCW07P85HD8SJVEM9,Fashionable Scarves Set,Clothing,Clothing,Accessories,23.99,6.95,9,0.00,215.91,62.52,153.39,0.71
TBE-635447,2023-01-17,Online,FQ031517,BS41,Bristol,England,South West,01JZ3NTHB7064G4P789DE6HS9J,Patterned Knit Scarf,Clothing , Accessories,Scarves,25.24,10.15,2,0.07,50.48,20.29,30.19,0.60
HNC-904791,2023-01-17,Online,HW036564,NE46,Newbiggin,England,North East,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Clothing,Outdoor Apparel,44.14,17.50,16,0.18,706.24,279.94,426.30,0.60
EEI-461999,2023-01-17,In-Store,IS060028,GU32,Weston,England,South East,01JZ3NC7RSRRGQPSTZG8CM8CM1,Protein Powder,Fitness,Fitness,Nutritional Supplements,44.14,13.00,11,0.36,485.54,142.97,342.57,0.71
OLF-508683,2023-01-17,Online,RZ048453,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Furniture,Furniture,Office Furniture,199.14,79.50,5,0.28,995.70,397.48,598.22,0.60
PYT-156110,2023-01-18,Online,IE022809,SY4,Pentre,Wales,Wales,01JZ3NC4HX01A8GJMKQGC28Z49,Fire Roasted Salsa,Food , Condiments,Salsas,2.49,0.75,6,0.33,14.94,4.48,10.46,0.70
WMZ-443760,2023-01-18,In-Store,BC021992,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NR2D5HTX2DZJCT69E6C0Y,Grapes (red),Food , Produce,Fruits,2.64,0.90,1,0.15,2.64,0.90,1.74,0.66
FSN-039275,2023-01-18,In-Store,OI099024,AB55,Tullich,Scotland,Scotland,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food , Soups,Vegetarian Soups,3.44,1.22,9,0.38,30.96,10.94,20.02,0.65
KCO-303798,2023-01-18,Online,EG074592,DL8,Carlton,England,Yorkshire & the Humber,01JZ3N530Z5HVAQ6NHCN8YWB22,Teriyaki Chicken Bowl,Food , Prepared Meals,Cuisine - Asian,5.49,1.40,1,0.15,5.49,1.40,4.09,0.75
DLB-884107,2023-01-18,In-Store,SV026652,S1,Sheffield,England,Yorkshire and the Humber,01JZ3N5A5XQYV0EA0BXXHP6TE8,Homestyle Beef Stew,Food , Canned Soups,Soups,7.14,1.90,7,0.13,49.98,13.28,36.70,0.73
EBF-408518,2023-01-19,In-Store,GY049387,CV35,Walton,England,West Midlands,01JZ3NTN11NH4VR8E0036759JQ,Frozen Spinach,Food , Frozen Foods,Frozen Vegetables,1.14,0.30,14,0.16,15.96,4.14,11.82,0.74
GPR-261342,2023-01-19,In-Store,BW006890,S33,Hope Valley,England,East Midlands,01JZ3NR1T1K3AVBWPFJWKMNTWQ,Tuna Fish (canned),Food , Canned Goods,Seafood,1.54,0.67,13,0.06,20.02,8.66,11.36,0.57
ALB-146452,2023-01-19,Online,VC000359,G4,Glasgow,Scotland,Scotland,01JZ3NC80K9RMN8ZRZ347S5GMD,Organic Green Tea,Food , Beverages,Herbal Tea,3.44,0.79,14,0.11,48.16,11.02,37.14,0.77
OWC-211940,2023-01-19,In-Store,JG092128,GU32,Weston,England,South East,01JZ3NR2BSBHMRJHJV7VBNZ4MG,Crispy Tofu Bites,Food , Protein,Protein Snacks,4.24,1.75,1,0.04,4.24,1.75,2.49,0.59
ING-202046,2023-01-19,In-Store,AU052946,BS41,Bristol,England,South West,01JZ3N5AHKB5JDW1MKBNGMKGNK,Classic Cheeseburger Mix,Food , Meats,Ground Meats,5.49,1.65,11,0.10,60.39,18.12,42.27,0.70
